"JHN.BRAIN.STRYKEER.BRAIN_STRYKER.t1_AX","COORD"
519,8781837
535,8847368
773,8847369
484,8847370
525,8847371
802,8847372
452,8847373
582,8912904
558,8912905
510,8912906
504,8912907
823,8912908
416,8912909
617,8978440
524,8978441
500,8978442
516,8978443
736,8978444
438,8978445
633,9043976
536,9043977
497,9043978
510,9043979
650,9043980
522,9043981
630,9109512
541,9109513
481,9109514
467,9109515
591,9109516
552,9109517
627,9175048
551,9175049
486,9175050
454,9175051
523,9175052
579,9175053
659,9240584
515,9240585
489,9240586
454,9240587
504,9240588
622,9240589
650,9306120
492,9306121
467,9306122
486,9306123
539,9306124
660,9306125
654,9371656
503,9371657
457,9371658
528,9371659
644,9371660
688,9371661
705,9437192
457,9437193
480,9437194
588,9437195
759,9437196
685,9437197
742,9502728
461,9502729
464,9502730
704,9502731
747,9502732
729,9502733
744,9568264
491,9568265
459,9568266
733,9568267
645,9568268
733,9568269
706,9633800
532,9633801
472,9633802
717,9633803
541,9633804
657,9633805
746,9699336
536,9699337
471,9699338
642,9699339
525,9699340
629,9699341
767,9764872
496,9764873
481,9764874
559,9764875
543,9764876
649,9764877
718,9830408
508,9830409
480,9830410
538,9830411
517,9830412
600,9830413
664,9895944
507,9895945
475,9895946
505,9895947
516,9895948
551,9895949
599,9961480
543,9961481
485,9961482
557,9961483
543,9961484
568,9961485
555,10027016
561,10027017
502,10027018
592,10027019
556,10027020
564,10027021
541,10092552
618,10092553
457,10092554
612,10092555
533,10092556
573,10092557
571,10158088
703,10158089
511,10158090
606,10158091
569,10158092
563,10158093
542,10223624
742,10223625
540,10223626
604,10223627
638,10223628
556,10223629
526,10289160
786,10289161
520,10289162
591,10289163
600,10289164
551,10289165
531,10354696
831,10354697
511,10354698
631,10354699
538,10354700
553,10354701
517,10420232
950,10420233
562,10420234
785,10420235
523,10420236
594,10420237
936,10485769
768,10485770
794,10485771
579,10485772
590,10485773
791,10551305
1024,10551306
746,10551307
583,10551308
567,10551309
693,10616841
1207,10616842
724,10616843
533,10616844
544,10616845
642,10682377
994,10682378
634,10682379
525,10682380
513,10682381
599,10747913
782,10747914
637,10747915
514,10747916
500,10747917
566,10813449
774,10813450
671,10813451
495,10813452
498,10813453
551,10878985
686,10878986
665,10878987
495,10878988
489,10878989
522,10944521
641,10944522
696,10944523
498,10944524
496,10944525
503,11010057
623,11010058
614,11010059
502,11010060
514,11010061
577,11075594
519,11075596
523,7405577
733,7471113
720,7471114
906,7536649
982,7536650
802,7602185
807,7602186
631,7667721
572,7667722
592,7733257
521,7733258
529,7733259
473,7798792
567,7798793
531,7798794
577,7798795
501,7864328
556,7864329
544,7864330
627,7864331
481,7929864
562,7929865
562,7929866
694,7929867
504,7995400
576,7995401
602,7995402
755,7995403
485,8060936
657,8060937
592,8060938
768,8060939
472,8126472
621,8126473
578,8126474
713,8126475
466,8126476
447,8192008
581,8192009
588,8192010
732,8192011
493,8192012
412,8257544
685,8257545
484,8257546
697,8257547
531,8257548
452,8323080
748,8323081
401,8323082
548,8323083
573,8323084
494,8388616
737,8388617
398,8388618
498,8388619
627,8388620
546,8454152
812,8454153
429,8454154
477,8454155
703,8454156
592,8519688
855,8519689
471,8519690
487,8519691
742,8519692
569,8585224
745,8585225
487,8585226
492,8585227
766,8585228
528,8650760
631,8650761
507,8650762
445,8650763
821,8650764
516,8716296
644,8716297
518,8716298
462,8716299
864,8716300
511,8781832
831,8781833
525,8781834
490,8781835
794,8781836
542,8847368
906,8847369
525,8847370
507,8847371
785,8847372
427,8847373
562,8912904
687,8912905
496,8912906
513,8912907
831,8912908
394,8912909
567,8978440
549,8978441
464,8978442
511,8978443
789,8978444
445,8978445
626,9043976
531,9043977
462,9043978
543,9043979
730,9043980
484,9043981
644,9109512
506,9109513
473,9109514
525,9109515
618,9109516
513,9109517
631,9175048
527,9175049
474,9175050
490,9175051
502,9175052
549,9175053
673,9240584
510,9240585
463,9240586
483,9240587
478,9240588
586,9240589
683,9306120
506,9306121
433,9306122
480,9306123
499,9306124
632,9306125
658,9371656
523,9371657
424,9371658
465,9371659
565,9371660
688,9371661
693,9437192
479,9437193
509,9437194
513,9437195
735,9437196
705,9437197
747,9502728
464,9502729
493,9502730
603,9502731
760,9502732
745,9502733
740,9568264
497,9568265
433,9568266
573,9568267
608,9568268
731,9568269
711,9633800
536,9633801
465,9633802
569,9633803
507,9633804
658,9633805
741,9699336
520,9699337
465,9699338
562,9699339
514,9699340
617,9699341
760,9764872
479,9764873
473,9764874
553,9764875
524,9764876
610,9764877
747,9830408
496,9830409
477,9830410
532,9830411
524,9830412
599,9830413
713,9895944
492,9895945
473,9895946
539,9895947
528,9895948
578,9895949
652,9961480
508,9961481
491,9961482
643,9961483
514,9961484
588,9961485
597,10027016
549,10027017
470,10027018
653,10027019
532,10027020
583,10027021
563,10092552
580,10092553
485,10092554
669,10092555
527,10092556
570,10092557
562,10158088
642,10158089
530,10158090
645,10158091
571,10158092
588,10158093
553,10223624
704,10223625
522,10223626
620,10223627
598,10223628
588,10223629
536,10289160
724,10289161
527,10289162
655,10289163
582,10289164
587,10289165
544,10354696
745,10354697
492,10354698
680,10354699
587,10354700
597,10354701
535,10420232
911,10420233
505,10420234
758,10420235
556,10420236
602,10420237
947,10485769
671,10485770
747,10485771
613,10485772
610,10485773
769,10551305
967,10551306
673,10551307
599,10551308
588,10551309
696,10616841
1212,10616842
676,10616843
531,10616844
559,10616845
672,10682377
990,10682378
651,10682379
545,10682380
525,10682381
620,10747913
709,10747914
630,10747915
534,10747916
509,10747917
579,10813449
737,10813450
656,10813451
525,10813452
505,10813453
565,10878985
693,10878986
670,10878987
509,10878988
490,10878989
543,10944521
628,10944522
696,10944523
507,10944524
498,10944525
509,11010057
617,11010058
657,11010059
503,11010060
523,11010061
501,11075593
614,11075594
481,11075596
538,11075597
696,7471113
657,7471114
945,7536649
964,7536650
853,7602185
909,7602186
654,7667721
659,7667722
721,7733257
518,7733258
540,7733259
484,7798792
687,7798793
485,7798794
561,7798795
500,7864328
570,7864329
560,7864330
625,7864331
499,7929864
554,7929865
602,7929866
689,7929867
498,7995400
579,7995401
580,7995402
765,7995403
509,8060936
656,8060937
582,8060938
756,8060939
511,8126472
651,8126473
580,8126474
696,8126475
499,8126476
467,8192008
618,8192009
537,8192010
715,8192011
461,8192012
477,8257544
661,8257545
489,8257546
680,8257547
510,8257548
466,8323080
687,8323081
501,8323082
544,8323083
536,8323084
479,8388616
727,8388617
441,8388618
495,8388619
628,8388620
518,8454152
730,8454153
404,8454154
488,8454155
685,8454156
558,8519688
707,8519689
463,8519690
463,8519691
765,8519692
588,8585224
740,8585225
481,8585226
488,8585227
789,8585228
528,8650760
679,8650761
508,8650762
448,8650763
789,8650764
514,8716296
618,8716297
507,8716298
450,8716299
871,8716300
514,8781832
675,8781833
521,8781834
492,8781835
848,8781836
533,8847368
834,8847369
523,8847370
493,8847371
815,8847372
444,8847373
559,8912904
864,8912905
486,8912906
501,8912907
829,8912908
405,8912909
567,8978440
724,8978441
473,8978442
519,8978443
811,8978444
438,8978445
585,9043976
616,9043977
477,9043978
559,9043979
785,9043980
459,9043981
621,9109512
556,9109513
478,9109514
570,9109515
629,9109516
492,9109517
649,9175048
502,9175049
449,9175050
565,9175051
515,9175052
526,9175053
648,9240584
496,9240585
459,9240586
554,9240587
494,9240588
545,9240589
674,9306120
514,9306121
453,9306122
510,9306123
498,9306124
589,9306125
666,9371656
504,9371657
436,9371658
460,9371659
531,9371660
630,9371661
671,9437192
501,9437193
525,9437194
494,9437195
629,9437196
668,9437197
690,9502728
498,9502729
510,9502730
539,9502731
705,9502732
702,9502733
694,9568264
508,9568265
433,9568266
524,9568267
643,9568268
711,9568269
725,9633800
510,9633801
441,9633802
545,9633803
602,9633804
689,9633805
753,9699336
490,9699337
460,9699338
581,9699339
578,9699340
625,9699341
777,9764872
475,9764873
474,9764874
574,9764875
518,9764876
587,9764877
788,9830408
477,9830409
468,9830410
517,9830411
530,9830412
597,9830413
744,9895944
481,9895945
482,9895946
591,9895947
527,9895948
602,9895949
665,9961480
479,9961481
490,9961482
683,9961483
486,9961484
590,9961485
631,10027016
547,10027017
477,10027018
664,10027019
519,10027020
581,10027021
596,10092552
555,10092553
515,10092554
665,10092555
540,10092556
589,10092557
564,10158088
603,10158089
503,10158090
617,10158091
582,10158092
626,10158093
574,10223624
672,10223625
492,10223626
635,10223627
592,10223628
620,10223629
561,10289160
655,10289161
501,10289162
702,10289163
565,10289164
610,10289165
552,10354696
652,10354697
472,10354698
692,10354699
599,10354700
626,10354701
538,10420232
768,10420233
501,10420234
735,10420235
547,10420236
616,10420237
516,10485768
889,10485769
591,10485770
766,10485771
530,10485772
621,10485773
767,10551305
885,10551306
707,10551307
546,10551308
609,10551309
714,10616841
1147,10616842
648,10616843
520,10616844
590,10616845
683,10682377
978,10682378
630,10682379
549,10682380
542,10682381
624,10747913
726,10747914
617,10747915
540,10747916
502,10747917
604,10813449
728,10813450
636,10813451
532,10813452
483,10813453
572,10878985
698,10878986
661,10878987
531,10878988
496,10878989
559,10944521
643,10944522
679,10944523
504,10944524
518,10944525
524,11010057
643,11010058
693,11010059
484,11010060
508,11010061
505,11075593
624,11075594
623,11075595
466,11075596
531,11075597
597,11141130
971,7536649
891,7536650
907,7602185
991,7602186
690,7667721
749,7667722
461,7733256
764,7733257
558,7733258
504,7798792
710,7798793
478,7798794
549,7798795
508,7864328
588,7864329
541,7864330
596,7864331
513,7929864
555,7929865
585,7929866
657,7929867
519,7995400
580,7995401
539,7995402
747,7995403
547,8060936
663,8060937
542,8060938
733,8060939
521,8126472
675,8126473
581,8126474
686,8126475
574,8126476
502,8192008
616,8192009
566,8192010
715,8192011
456,8192012
556,8257544
603,8257545
576,8257546
699,8257547
482,8257548
525,8323080
630,8323081
591,8323082
587,8323083
527,8323084
506,8388616
667,8388617
479,8388618
510,8388619
602,8388620
545,8454152
632,8454153
417,8454154
497,8454155
667,8454156
598,8519688
591,8519689
463,8519690
454,8519691
734,8519692
567,8585224
662,8585225
483,8585226
488,8585227
814,8585228
503,8650760
638,8650761
502,8650762
477,8650763
771,8650764
508,8716296
622,8716297
519,8716298
463,8716299
799,8716300
506,8781832
638,8781833
507,8781834
486,8781835
835,8781836
520,8847368
761,8847369
493,8847370
491,8847371
811,8847372
564,8912904
931,8912905
494,8912906
492,8912907
805,8912908
469,8912909
591,8978440
880,8978441
486,8978442
539,8978443
805,8978444
419,8978445
576,9043976
776,9043977
487,9043978
559,9043979
784,9043980
451,9043981
600,9109512
700,9109513
478,9109514
550,9109515
633,9109516
488,9109517
633,9175048
596,9175049
458,9175050
572,9175051
536,9175052
515,9175053
647,9240584
528,9240585
482,9240586
539,9240587
514,9240588
534,9240589
652,9306120
520,9306121
459,9306122
531,9306123
512,9306124
552,9306125
653,9371656
503,9371657
459,9371658
506,9371659
531,9371660
570,9371661
661,9437192
515,9437193
531,9437194
502,9437195
544,9437196
605,9437197
649,9502728
525,9502729
516,9502730
552,9502731
711,9502732
624,9502733
689,9568264
511,9568265
461,9568266
582,9568267
787,9568268
645,9568269
743,9633800
494,9633801
443,9633802
584,9633803
689,9633804
674,9633805
766,9699336
475,9699337
460,9699338
590,9699339
620,9699340
638,9699341
790,9764872
473,9764873
466,9764874
534,9764875
546,9764876
592,9764877
803,9830408
471,9830409
469,9830410
506,9830411
516,9830412
591,9830413
771,9895944
481,9895945
456,9895946
614,9895947
512,9895948
615,9895949
680,9961480
496,9961481
461,9961482
638,9961483
499,9961484
608,9961485
653,10027016
544,10027017
497,10027018
639,10027019
530,10027020
624,10027021
621,10092552
550,10092553
504,10092554
630,10092555
556,10092556
621,10092557
579,10158088
609,10158089
493,10158090
594,10158091
574,10158092
656,10158093
605,10223624
638,10223625
503,10223626
671,10223627
561,10223628
651,10223629
585,10289160
583,10289161
498,10289162
687,10289163
553,10289164
614,10289165
566,10354696
587,10354697
495,10354698
675,10354699
573,10354700
652,10354701
557,10420232
645,10420233
509,10420234
737,10420235
528,10420236
636,10420237
532,10485768
758,10485769
546,10485770
763,10485771
516,10485772
634,10485773
729,10551305
833,10551306
709,10551307
553,10551308
632,10551309
703,10616841
1034,10616842
620,10616843
556,10616844
614,10616845
665,10682377
880,10682378
628,10682379
551,10682380
558,10682381
623,10747913
715,10747914
630,10747915
541,10747916
524,10747917
615,10813449
704,10813450
624,10813451
524,10813452
521,10813453
577,10878985
689,10878986
653,10878987
514,10878988
496,10878989
572,10944521
630,10944522
660,10944523
494,10944524
507,10944525
533,11010057
642,11010058
701,11010059
490,11010060
515,11010061
516,11075593
637,11075594
651,11075595
531,11075596
523,11075597
504,11141129
608,11141130
517,11141132
950,7536649
789,7536650
965,7602185
1008,7602186
757,7667721
839,7667722
457,7733256
652,7733257
639,7733258
502,7798792
608,7798793
497,7798794
561,7798795
510,7864328
595,7864329
495,7864330
591,7864331
498,7929864
556,7929865
526,7929866
609,7929867
545,7995400
568,7995401
507,7995402
695,7995403
576,8060936
638,8060937
483,8060938
705,8060939
545,8126472
646,8126473
550,8126474
671,8126475
555,8192008
576,8192009
593,8192010
721,8192011
520,8192012
542,8257544
572,8257545
612,8257546
709,8257547
457,8257548
515,8323080
618,8323081
601,8323082
639,8323083
527,8323084
521,8388616
627,8388617
498,8388618
529,8388619
568,8388620
508,8454152
588,8454153
476,8454154
477,8454155
661,8454156
621,8519688
555,8519689
480,8519690
475,8519691
708,8519692
647,8585224
590,8585225
482,8585226
493,8585227
835,8585228
585,8650760
578,8650761
507,8650762
504,8650763
790,8650764
520,8716296
616,8716297
521,8716298
488,8716299
722,8716300
484,8781832
664,8781833
505,8781834
472,8781835
776,8781836
512,8847368
744,8847369
496,8847370
497,8847371
767,8847372
552,8912904
797,8912905
509,8912906
519,8912907
783,8912908
574,8978440
853,8978441
493,8978442
555,8978443
815,8978444
411,8978445
593,9043976
894,9043977
476,9043978
561,9043979
797,9043980
435,9043981
609,9109512
819,9109513
478,9109514
531,9109515
699,9109516
479,9109517
596,9175048
756,9175049
476,9175050
522,9175051
584,9175052
504,9175053
636,9240584
623,9240585
483,9240586
492,9240587
533,9240588
535,9240589
644,9306120
543,9306121
467,9306122
540,9306123
541,9306124
517,9306125
652,9371656
522,9371657
492,9371658
553,9371659
527,9371660
540,9371661
668,9437192
523,9437193
520,9437194
520,9437195
532,9437196
556,9437197
659,9502728
539,9502729
497,9502730
580,9502731
777,9502732
580,9502733
702,9568264
515,9568265
478,9568266
618,9568267
936,9568268
586,9568269
741,9633800
515,9633801
470,9633802
598,9633803
746,9633804
620,9633805
760,9699336
476,9699337
468,9699338
570,9699339
605,9699340
650,9699341
767,9764872
449,9764873
449,9764874
502,9764875
559,9764876
631,9764877
784,9830408
472,9830409
459,9830410
546,9830411
556,9830412
635,9830413
795,9895944
463,9895945
434,9895946
644,9895947
576,9895948
677,9895949
746,9961480
487,9961481
447,9961482
652,9961483
548,9961484
700,9961485
709,10027016
510,10027017
490,10027018
676,10027019
548,10027020
703,10027021
651,10092552
522,10092553
475,10092554
664,10092555
562,10092556
662,10092557
599,10158088
607,10158089
492,10158090
644,10158091
558,10158092
676,10158093
631,10223624
615,10223625
525,10223626
680,10223627
531,10223628
665,10223629
602,10289160
607,10289161
522,10289162
650,10289163
559,10289164
645,10289165
576,10354696
636,10354697
514,10354698
668,10354699
573,10354700
669,10354701
581,10420232
662,10420233
513,10420234
744,10420235
543,10420236
647,10420237
562,10485768
703,10485769
515,10485770
725,10485771
570,10485772
660,10485773
587,10551304
658,10551305
786,10551306
676,10551307
582,10551308
656,10551309
643,10616841
953,10616842
617,10616843
594,10616844
638,10616845
642,10682377
733,10682378
635,10682379
583,10682380
563,10682381
633,10747913
623,10747914
650,10747915
575,10747916
565,10747917
613,10813449
633,10813450
658,10813451
553,10813452
611,10813453
585,10878985
612,10878986
677,10878987
509,10878988
499,10878989
598,10944521
588,10944522
643,10944523
488,10944524
487,10944525
555,11010057
601,11010058
695,11010059
484,11010060
535,11010061
525,11075593
651,11075594
698,11075595
619,11075596
526,11075597
520,11141129
663,11141130
561,11141132
532,11141133
1034,7602185
955,7602186
844,7667721
955,7667722
486,7733256
643,7733257
778,7733258
510,7798792
604,7798793
587,7798794
575,7798795
515,7864328
586,7864329
498,7864330
626,7864331
524,7929864
556,7929865
482,7929866
630,7929867
558,7995400
539,7995401
489,7995402
658,7995403
578,8060936
579,8060937
461,8060938
693,8060939
595,8126472
599,8126473
485,8126474
662,8126475
594,8192008
546,8192009
541,8192010
702,8192011
537,8192012
546,8257544
562,8257545
562,8257546
696,8257547
459,8257548
511,8323080
591,8323081
570,8323082
637,8323083
538,8323084
512,8388616
619,8388617
537,8388618
547,8388619
583,8388620
493,8454152
584,8454153
521,8454154
476,8454155
627,8454156
565,8519688
537,8519689
493,8519690
481,8519691
709,8519692
692,8585224
576,8585225
474,8585226
490,8585227
793,8585228
707,8650760
560,8650761
495,8650762
485,8650763
805,8650764
582,8716296
576,8716297
472,8716298
490,8716299
751,8716300
486,8781832
647,8781833
483,8781834
489,8781835
745,8781836
505,8847368
707,8847369
504,8847370
502,8847371
759,8847372
518,8912904
654,8912905
506,8912906
537,8912907
787,8912908
539,8978440
749,8978441
513,8978442
547,8978443
806,8978444
601,9043976
879,9043977
478,9043978
557,9043979
836,9043980
426,9043981
631,9109512
780,9109513
480,9109514
560,9109515
804,9109516
439,9109517
611,9175048
753,9175049
466,9175050
511,9175051
677,9175052
481,9175053
603,9240584
655,9240585
458,9240586
484,9240587
622,9240588
521,9240589
661,9306120
551,9306121
489,9306122
503,9306123
581,9306124
489,9306125
695,9371656
529,9371657
516,9371658
522,9371659
517,9371660
533,9371661
696,9437192
519,9437193
500,9437194
538,9437195
545,9437196
538,9437197
695,9502728
550,9502729
469,9502730
567,9502731
726,9502732
593,9502733
689,9568264
554,9568265
473,9568266
595,9568267
890,9568268
623,9568269
716,9633800
557,9633801
470,9633802
607,9633803
788,9633804
630,9633805
733,9699336
518,9699337
465,9699338
587,9699339
613,9699340
685,9699341
727,9764872
478,9764873
449,9764874
543,9764875
569,9764876
707,9764877
769,9830408
488,9830409
450,9830410
619,9830411
634,9830412
726,9830413
790,9895944
440,9895945
464,9895946
729,9895947
663,9895948
762,9895949
782,9961480
450,9961481
484,9961482
747,9961483
593,9961484
794,9961485
772,10027016
468,10027017
493,10027018
721,10027019
565,10027020
752,10027021
688,10092552
485,10092553
491,10092554
688,10092555
558,10092556
719,10092557
629,10158088
576,10158089
489,10158090
648,10158091
541,10158092
704,10158093
652,10223624
603,10223625
526,10223626
644,10223627
562,10223628
671,10223629
612,10289160
650,10289161
524,10289162
630,10289163
580,10289164
690,10289165
568,10354696
681,10354697
511,10354698
638,10354699
590,10354700
675,10354701
589,10420232
738,10420233
529,10420234
710,10420235
588,10420236
665,10420237
571,10485768
788,10485769
547,10485770
691,10485771
591,10485772
643,10485773
573,10551304
681,10551305
830,10551306
683,10551307
593,10551308
643,10551309
628,10616841
910,10616842
667,10616843
606,10616844
661,10616845
627,10682377
655,10682378
628,10682379
634,10682380
561,10682381
626,10747913
565,10747914
648,10747915
637,10747916
566,10747917
618,10813449
551,10813450
679,10813451
608,10813452
601,10813453
617,10878985
539,10878986
679,10878987
554,10878988
508,10878989
626,10944521
556,10944522
643,10944523
507,10944524
493,10944525
571,11010057
600,11010058
709,11010059
491,11010060
519,11010061
528,11075593
651,11075594
734,11075595
560,11075596
536,11075597
508,11141129
680,11141130
528,11141132
546,11141133
1034,7602185
846,7602186
918,7667721
1036,7667722
516,7733256
777,7733257
931,7733258
518,7798792
674,7798793
731,7798794
574,7798795
523,7864328
559,7864329
547,7864330
620,7864331
561,7929864
521,7929865
458,7929866
686,7929867
564,7995400
491,7995401
475,7995402
691,7995403
591,8060936
549,8060937
473,8060938
699,8060939
622,8126472
593,8126473
447,8126474
678,8126475
597,8192008
563,8192009
499,8192010
690,8192011
465,8192012
593,8257544
557,8257545
542,8257546
689,8257547
462,8257548
571,8323080
535,8323081
560,8323082
626,8323083
541,8323084
531,8388616
585,8388617
553,8388618
587,8388619
578,8388620
547,8454152
569,8454153
505,8454154
511,8454155
558,8454156
522,8519688
526,8519689
481,8519690
470,8519691
649,8519692
577,8585224
558,8585225
473,8585226
479,8585227
708,8585228
675,8650760
520,8650761
481,8650762
457,8650763
767,8650764
625,8716296
560,8716297
449,8716298
468,8716299
815,8716300
534,8781832
673,8781833
466,8781834
501,8781835
765,8781836
507,8847368
753,8847369
493,8847370
503,8847371
773,8847372
500,8912904
709,8912905
502,8912906
510,8912907
813,8912908
530,8978440
692,8978441
536,8978442
533,8978443
758,8978444
603,9043976
780,9043977
504,9043978
520,9043979
819,9043980
438,9043981
644,9109512
700,9109513
472,9109514
522,9109515
845,9109516
402,9109517
659,9175048
657,9175049
466,9175050
503,9175051
744,9175052
454,9175053
635,9240584
639,9240585
449,9240586
459,9240587
772,9240588
519,9240589
670,9306120
556,9306121
469,9306122
442,9306123
678,9306124
487,9306125
715,9371656
551,9371657
495,9371658
450,9371659
539,9371660
530,9371661
726,9437192
539,9437193
482,9437194
506,9437195
542,9437196
541,9437197
729,9502728
575,9502729
462,9502730
507,9502731
588,9502732
601,9502733
716,9568264
606,9568265
468,9568266
548,9568267
706,9568268
673,9568269
731,9633800
593,9633801
454,9633802
613,9633803
730,9633804
688,9633805
735,9699336
587,9699337
458,9699338
587,9699339
644,9699340
722,9699341
709,9764872
558,9764873
476,9764874
570,9764875
654,9764876
775,9764877
746,9830408
524,9830409
473,9830410
707,9830411
713,9830412
791,9830413
762,9895944
488,9895945
492,9895946
857,9895947
703,9895948
793,9895949
744,9961480
479,9961481
501,9961482
787,9961483
639,9961484
789,9961485
756,10027016
469,10027017
506,10027018
713,10027019
587,10027020
751,10027021
706,10092552
487,10092553
520,10092554
681,10092555
554,10092556
744,10092557
654,10158088
550,10158089
497,10158090
612,10158091
537,10158092
725,10158093
657,10223624
569,10223625
519,10223626
621,10223627
587,10223628
704,10223629
626,10289160
575,10289161
509,10289162
612,10289163
574,10289164
712,10289165
582,10354696
620,10354697
534,10354698
604,10354699
580,10354700
710,10354701
612,10420232
744,10420233
527,10420234
660,10420235
628,10420236
698,10420237
582,10485768
814,10485769
629,10485770
659,10485771
638,10485772
620,10485773
552,10551304
739,10551305
941,10551306
706,10551307
661,10551308
627,10551309
567,10616840
655,10616841
818,10616842
714,10616843
654,10616844
658,10616845
606,10682377
649,10682378
682,10682379
675,10682380
574,10682381
605,10747913
584,10747914
673,10747915
682,10747916
543,10747917
636,10813449
516,10813450
620,10813451
658,10813452
532,10813453
650,10878985
541,10878986
646,10878987
615,10878988
502,10878989
635,10944521
530,10944522
649,10944523
539,10944524
492,10944525
573,11010057
643,11010058
729,11010059
509,11010060
500,11010061
527,11075593
661,11075594
769,11075595
481,11075596
535,11075597
507,11141129
635,11141130
478,11141132
552,11141133
597,11206666
934,7602185
687,7602186
991,7667721
989,7667722
506,7733256
872,7733257
1028,7733258
493,7798792
689,7798793
845,7798794
542,7798795
535,7864328
548,7864329
610,7864330
584,7864331
563,7929864
465,7929865
481,7929866
698,7929867
573,7995400
454,7995401
485,7995402
747,7995403
633,8060936
530,8060937
478,8060938
740,8060939
612,8126472
594,8126473
451,8126474
704,8126475
600,8192008
614,8192009
496,8192010
703,8192011
596,8257544
574,8257545
539,8257546
668,8257547
446,8257548
589,8323080
517,8323081
560,8323082
624,8323083
485,8323084
559,8388616
536,8388617
525,8388618
631,8388619
515,8388620
533,8454152
530,8454153
471,8454154
542,8454155
522,8454156
515,8519688
539,8519689
473,8519690
483,8519691
562,8519692
479,8585224
545,8585225
493,8585226
461,8585227
637,8585228
540,8650760
503,8650761
488,8650762
446,8650763
715,8650764
590,8716296
625,8716297
474,8716298
442,8716299
823,8716300
566,8781832
742,8781833
492,8781834
480,8781835
810,8781836
534,8847368
865,8847369
500,8847370
511,8847371
753,8847372
521,8912904
853,8912905
511,8912906
480,8912907
771,8912908
533,8978440
648,8978441
556,8978442
516,8978443
719,8978444
603,9043976
697,9043977
526,9043978
477,9043979
741,9043980
655,9109512
721,9109513
478,9109514
438,9109515
795,9109516
396,9109517
689,9175048
686,9175049
481,9175050
463,9175051
746,9175052
433,9175053
708,9240584
679,9240585
454,9240586
421,9240587
871,9240588
526,9240589
660,9306120
593,9306121
449,9306122
424,9306123
818,9306124
508,9306125
673,9371656
591,9371657
465,9371658
426,9371659
576,9371660
531,9371661
713,9437192
589,9437193
471,9437194
442,9437195
529,9437196
554,9437197
744,9502728
604,9502729
464,9502730
442,9502731
515,9502732
590,9502733
768,9568264
650,9568265
479,9568266
500,9568267
566,9568268
662,9568269
765,9633800
626,9633801
463,9633802
573,9633803
624,9633804
723,9633805
764,9699336
634,9699337
461,9699338
524,9699339
647,9699340
745,9699341
713,9764872
592,9764873
491,9764874
527,9764875
757,9764876
796,9764877
705,9830408
528,9830409
484,9830410
773,9830411
834,9830412
813,9830413
744,9895944
565,9895945
485,9895946
981,9895947
791,9895948
783,9895949
696,9961480
532,9961481
477,9961482
854,9961483
710,9961484
748,9961485
687,10027016
477,10027017
500,10027018
783,10027019
616,10027020
735,10027021
714,10092552
493,10092553
512,10092554
763,10092555
576,10092556
721,10092557
660,10158088
533,10158089
491,10158090
665,10158091
578,10158092
721,10158093
644,10223624
553,10223625
509,10223626
625,10223627
590,10223628
721,10223629
654,10289160
539,10289161
506,10289162
588,10289163
545,10289164
732,10289165
627,10354696
596,10354697
556,10354698
592,10354699
550,10354700
761,10354701
651,10420232
696,10420233
495,10420234
614,10420235
636,10420236
704,10420237
605,10485768
699,10485769
659,10485770
634,10485771
685,10485772
658,10485773
566,10551304
677,10551305
910,10551306
705,10551307
734,10551308
654,10551309
573,10616840
641,10616841
701,10616842
708,10616843
699,10616844
649,10616845
592,10682377
650,10682378
737,10682379
690,10682380
607,10682381
604,10747913
604,10747914
709,10747915
693,10747916
554,10747917
663,10813449
547,10813450
582,10813451
683,10813452
535,10813453
667,10878985
571,10878986
628,10878987
682,10878988
493,10878989
634,10944521
530,10944522
646,10944523
578,10944524
493,10944525
574,11010057
668,11010058
754,11010059
523,11010060
516,11010061
522,11075593
670,11075594
829,11075595
506,11075596
529,11075597
522,11141129
615,11141130
502,11141132
545,11141133
498,11206665
615,11206666
527,11206669
808,7602185
1059,7667721
826,7667722
496,7733256
951,7733257
1010,7733258
489,7798792
714,7798793
915,7798794
540,7864328
576,7864329
736,7864330
570,7864331
556,7929864
457,7929865
574,7929866
681,7929867
592,7995400
453,7995401
498,7995402
753,7995403
651,8060936
512,8060937
478,8060938
793,8060939
613,8126472
595,8126473
462,8126474
763,8126475
627,8192008
678,8192009
475,8192010
763,8192011
617,8257544
610,8257545
508,8257546
658,8257547
465,8257548
599,8323080
561,8323081
535,8323082
596,8323083
448,8323084
575,8388616
537,8388617
509,8388618
600,8388619
504,8388620
501,8454152
504,8454153
496,8454154
527,8454155
559,8454156
524,8519688
578,8519689
505,8519690
508,8519691
557,8519692
529,8585224
584,8585225
504,8585226
453,8585227
602,8585228
532,8650760
558,8650761
497,8650762
443,8650763
660,8650764
565,8716296
667,8716297
494,8716298
437,8716299
751,8716300
559,8781832
706,8781833
515,8781834
478,8781835
827,8781836
563,8847368
795,8847369
507,8847370
518,8847371
744,8847372
567,8912904
817,8912905
544,8912906
465,8912907
668,8912908
568,8978440
677,8978441
602,8978442
475,8978443
699,8978444
625,9043976
721,9043977
516,9043978
469,9043979
681,9043980
677,9109512
802,9109513
491,9109514
464,9109515
703,9109516
400,9109517
719,9175048
806,9175049
486,9175050
469,9175051
741,9175052
406,9175053
730,9240584
742,9240585
468,9240586
440,9240587
857,9240588
497,9240589
678,9306120
616,9306121
483,9306122
450,9306123
857,9306124
515,9306125
